transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud,out_degree,in_degree,total_sent,total_received,avg_sent,shared_device_count,shared_ip_count,fraud_out,fraud_in,total_degree
TXN00007643,2024-09-02 14:17:04,ACC000566,ACC000634,27.91,TRANSFER,fd2aa90d-198b,192.168.51.242,0,17,9,6008.960000000001,3429.5800000000004,353.4682352941177,16,16,0,0,26
TXN00007644,2024-04-28 13:18:38,ACC000963,ACC000912,952.61,TRANSFER,74d3a1e7-084a,192.168.32.116,0,6,6,3234.82,1647.9,539.1366666666667,6,6,0,0,12
TXN00007645,2024-12-20 15:09:40,ACC000504,ACC000216,227.67,CASH_OUT,ec80a4e1-f7bc,192.168.44.59,0,11,9,3851.9300000000003,3422.41,350.17545454545456,11,11,0,0,20
TXN00007646,2024-09-16 07:08:45,ACC000416,ACC000882,2317.2,DEBIT,df5062b0-1f38,192.168.172.197,0,13,14,9914.83,9900.829999999998,762.6792307692308,13,13,0,0,27
TXN00007647,2024-06-27 07:53:09,ACC000204,ACC000848,77.16,DEBIT,50c8214a-84a4,192.168.24.80,0,11,11,2827.3100000000004,6326.28,257.0281818181818,11,11,0,0,22
TXN00007648,2024-01-01 17:25:16,ACC000978,ACC000375,899.35,PAYMENT,6e4a3c3b-9fe6,192.168.139.45,0,7,10,2755.8399999999997,4752.09,393.69142857142856,7,7,0,0,17
TXN00007649,2024-06-27 21:25:38,ACC000762,ACC000887,590.83,TRANSFER,e933dfd0-09f7,192.168.201.114,0,5,9,1518.2800000000002,3038.7799999999997,303.656,5,5,0,0,14
TXN00007650,2024-10-12 03:15:39,ACC000428,ACC000611,1726.43,DEBIT,05fd3a57-1932,192.168.169.171,0,13,10,6103.289999999999,3443.8799999999997,469.4838461538461,13,13,0,0,23
TXN00007651,2024-05-24 18:27:57,ACC000223,ACC000499,129.54,TRANSFER,d61d5eab-1f42,192.168.44.149,0,24,26,304847.74,316161.42,12701.989166666666,21,20,12,12,50
TXN00007652,2024-10-06 07:25:37,ACC000090,ACC000587,180.08,TRANSFER,767b8845-3697,192.168.156.150,0,11,3,3514.74,2292.29,319.5218181818182,11,11,0,0,14
TXN00007653,2024-10-12 21:30:31,ACC000401,ACC000543,491.16,TRANSFER,4c055028-d9dc,192.168.38.226,0,9,6,4259.0,3153.33,473.22222222222223,9,9,0,0,15
TXN00007654,2024-09-08 23:09:33,ACC000116,ACC000781,183.23,TRANSFER,989f57d1-0f5d,192.168.36.141,0,14,8,8141.009999999998,3380.0999999999995,581.5007142857143,14,13,0,0,22
TXN00007655,2024-05-09 00:49:44,ACC000511,ACC000078,173.02,CASH_OUT,4513b375-5a37,192.168.47.84,0,11,9,4029.12,4289.81,366.2836363636364,10,10,0,0,20
TXN00007656,2024-01-14 02:57:01,ACC000193,ACC000814,1055.75,PAYMENT,2432bbca-ed85,192.168.38.226,0,9,8,3862.68,5004.92,429.18666666666667,9,9,0,0,17
TXN00007657,2024-12-16 10:58:03,ACC000117,ACC000398,192.38,PAYMENT,a16874e1-a2e5,192.168.44.59,0,11,12,4150.18,7214.15,377.2890909090909,10,11,0,0,23
TXN00007658,2024-01-02 07:04:16,ACC000431,ACC000943,216.08,PAYMENT,cf8f74b7-a210,192.168.44.59,0,9,9,3300.71,6721.7,366.74555555555554,9,9,0,0,18
TXN00007659,2024-02-29 14:17:56,ACC000078,ACC000481,431.51,CASH_OUT,949823c0-869e,192.168.248.77,0,8,13,4110.39,5624.120000000001,513.7987499999999,8,8,0,0,21
TXN00007660,2024-07-03 17:53:47,ACC000274,ACC000592,285.71,TRANSFER,5d839766-3ae6,192.168.17.211,0,10,4,5230.22,1406.4,523.022,10,10,0,0,14
TXN00007661,2024-05-15 10:23:28,ACC000317,ACC000705,524.0,TRANSFER,f245bc81-a8fc,192.168.220.204,0,8,8,4061.21,3588.8200000000006,507.65125000000006,8,8,0,0,16
TXN00007662,2024-02-11 07:09:18,ACC000248,ACC000487,445.12,CASH_OUT,fc256f75-429a,192.168.40.211,0,15,6,6520.999999999999,1986.5200000000002,434.7333333333334,12,14,0,0,21
TXN00007663,2024-08-17 05:04:47,ACC000767,ACC000302,14.56,CASH_OUT,94b1af2c-da12,192.168.252.148,0,4,15,1225.6599999999999,7559.860000000001,306.41499999999996,4,4,0,0,19
TXN00007664,2024-04-23 05:30:12,ACC000515,ACC000230,204.73,DEBIT,fea98217-147f,192.168.247.252,0,12,8,5361.02,3826.79,446.7516666666667,11,12,0,0,20
TXN00007665,2024-03-23 12:47:26,ACC000925,ACC000990,65.45,TRANSFER,7809e222-aafa,192.168.46.42,0,5,5,1997.9900000000002,3916.17,399.59799999999996,5,5,0,0,10
TXN00007666,2024-02-16 20:01:49,ACC000156,ACC000493,122.82,PAYMENT,5eac71dd-2dc7,192.168.226.24,0,10,12,3215.69,6548.94,321.569,10,10,0,0,22
TXN00007667,2024-08-12 02:40:06,ACC000618,ACC000647,896.77,CASH_OUT,6ee1d3a0-d86f,192.168.175.121,0,13,10,7878.74,7233.910000000001,606.056923076923,13,13,0,0,23
TXN00007668,2024-03-02 03:30:51,ACC000795,ACC000984,126.03,DEBIT,fea98217-147f,192.168.126.12,0,10,6,9529.24,2051.37,952.924,10,9,0,0,16
TXN00007669,2024-06-29 15:36:03,ACC000828,ACC000278,248.17,PAYMENT,b1599e99-8ac9,192.168.220.204,0,21,15,300309.07,178463.10999999996,14300.431904761905,18,19,11,7,36
TXN00007670,2024-02-29 04:01:20,ACC000330,ACC000571,713.5,CASH_OUT,b1599e99-8ac9,192.168.156.232,0,13,9,7217.95,4760.98,555.226923076923,12,13,0,0,22
TXN00007671,2024-12-14 01:21:11,ACC000852,ACC000505,517.89,PAYMENT,1dc4c9d4-5baa,192.168.214.27,0,9,10,3916.7600000000007,4097.78,435.1955555555556,9,9,0,0,19
TXN00007672,2024-01-25 11:43:17,ACC000926,ACC000957,196.8,PAYMENT,c701abc0-99c3,192.168.75.129,0,5,14,1443.5500000000002,5454.95,288.71000000000004,5,5,0,0,19
TXN00007673,2024-04-14 00:55:45,ACC000723,ACC000192,137.52,TRANSFER,cdcf571a-c7fd,192.168.4.172,0,20,5,7604.27,1238.57,380.21349999999995,18,20,0,0,25
TXN00007674,2024-08-21 10:18:11,ACC000124,ACC000712,432.28,PAYMENT,4023875c-35d7,192.168.126.178,0,10,8,5627.11,2246.64,562.711,9,9,0,0,18
TXN00007675,2024-05-25 10:20:26,ACC000585,ACC000612,1144.04,CASH_OUT,35b23ab7-de30,192.168.126.177,0,14,10,7039.38,5040.37,502.8128571428571,14,13,0,0,24
TXN00007676,2024-04-12 04:13:59,ACC000100,ACC000844,5.23,CASH_OUT,989f57d1-0f5d,192.168.85.168,0,6,6,822.54,2722.5800000000004,137.09,6,6,0,0,12
TXN00007677,2024-11-08 01:51:23,ACC000325,ACC000239,582.45,DEBIT,50c8214a-84a4,192.168.254.169,0,7,9,6815.59,5423.9400000000005,973.6557142857145,7,7,0,0,16
TXN00007678,2024-03-11 06:44:03,ACC000222,ACC000794,33.38,PAYMENT,4d0f540f-6839,192.168.80.28,0,11,6,5913.840000000001,3559.2299999999996,537.6218181818182,10,9,0,0,17
TXN00007679,2024-12-11 17:52:02,ACC000008,ACC000916,647.28,DEBIT,eda3e22c-06cb,192.168.44.59,0,8,8,4536.27,4876.24,567.03375,8,8,0,0,16
TXN00007680,2024-09-17 10:05:56,ACC000612,ACC000409,905.89,CASH_OUT,e10d3388-048f,192.168.51.242,0,10,11,3587.9799999999996,7130.95,358.798,10,9,0,0,21
TXN00007681,2024-06-15 13:42:03,ACC000793,ACC000980,289.26,DEBIT,277897b3-6bc7,192.168.46.235,0,10,8,8876.189999999999,4690.7699999999995,887.619,10,10,0,0,18
TXN00007682,2024-01-03 13:12:17,ACC000712,ACC000677,43.07,DEBIT,05fd3a57-1932,192.168.126.113,0,9,10,2595.07,2796.4900000000002,288.34111111111105,9,9,0,0,19
TXN00007683,2024-08-25 20:28:31,ACC000138,ACC000644,259.25,TRANSFER,5eac71dd-2dc7,192.168.46.237,0,15,6,7339.220000000001,3839.36,489.28133333333335,15,15,0,0,21
TXN00007684,2024-10-29 04:31:35,ACC000575,ACC000767,1679.53,PAYMENT,78592a14-5b3c,192.168.80.28,0,10,10,6194.04,4429.580000000001,619.4039999999999,10,10,0,0,20
TXN00007685,2024-09-29 19:57:10,ACC000719,ACC000110,734.98,PAYMENT,e82e9dd6-8fb5,192.168.193.106,0,6,8,5241.4,4404.15,873.5666666666666,6,6,0,0,14
TXN00007686,2024-10-19 22:07:43,ACC000336,ACC000666,418.74,TRANSFER,8e212b98-26e7,192.168.110.119,0,9,4,2671.59,2322.73,296.84333333333336,9,9,0,0,13
TXN00007687,2024-10-17 18:07:22,ACC000428,ACC000410,478.03,TRANSFER,60642c3e-7a0a,192.168.23.141,0,13,10,6103.289999999999,3443.8799999999997,469.4838461538461,13,13,0,0,23
TXN00007688,2024-08-28 15:10:34,ACC000898,ACC000211,10.86,DEBIT,2729a899-98eb,192.168.192.153,0,10,8,5820.610000000001,2605.4600000000005,582.061,10,10,0,0,18
TXN00007689,2024-01-08 20:52:08,ACC000196,ACC000956,114.59,TRANSFER,4513b375-5a37,192.168.118.217,0,7,8,2698.59,2787.7200000000003,385.5128571428571,7,7,0,0,15
TXN00007690,2024-03-20 22:25:45,ACC000489,ACC000709,656.98,DEBIT,9e95a39f-5db5,192.168.235.189,0,13,10,7417.79,5189.949999999999,570.5992307692308,13,13,0,0,23
TXN00007691,2024-11-24 23:09:25,ACC000672,ACC000231,365.63,TRANSFER,cc2bfbd8-8419,192.168.218.72,0,12,9,3840.05,3590.17,320.0041666666666,12,11,0,0,21
TXN00007692,2024-05-04 01:09:55,ACC000723,ACC000941,278.27,PAYMENT,3681ba10-2c26,192.168.32.141,0,20,5,7604.27,1238.57,380.21349999999995,18,20,0,0,25
TXN00007693,2024-09-16 19:52:38,ACC000666,ACC000175,121.38,CASH_OUT,00f31701-18df,192.168.24.80,0,7,7,3073.49,1638.05,439.06999999999994,7,7,0,0,14
TXN00007694,2024-03-16 11:47:03,ACC000096,ACC000704,696.97,PAYMENT,949823c0-869e,192.168.156.150,0,10,10,8500.15,5150.029999999999,850.0150000000001,9,10,0,0,20
TXN00007695,2024-01-06 16:29:58,ACC000830,ACC000828,329.61,PAYMENT,64030d45-4d33,192.168.66.182,0,11,11,7182.85,7084.55,652.9863636363636,10,11,0,0,22
TXN00007696,2024-04-10 19:26:39,ACC000189,ACC000751,7.67,CASH_OUT,7809e222-aafa,192.168.179.52,0,10,10,1644.5600000000002,6845.53,164.45600000000002,10,9,0,0,20
TXN00007697,2024-03-03 01:46:08,ACC000315,ACC000923,135.05,TRANSFER,1f07cc8e-3f6c,192.168.172.197,0,12,8,2875.2300000000005,2299.82,239.6025,12,12,0,0,20
TXN00007698,2024-11-25 12:19:37,ACC000664,ACC000809,114.46,CASH_OUT,258b1f30-81ae,192.168.209.15,0,9,8,4542.81,4955.910000000001,504.7566666666667,9,9,0,0,17
TXN00007699,2024-01-20 14:04:32,ACC000172,ACC000303,174.41,CASH_OUT,8e212b98-26e7,192.168.30.95,0,12,6,4178.6900000000005,2493.1800000000003,348.2241666666667,11,12,0,0,18
TXN00007700,2024-09-12 17:19:52,ACC000159,ACC000685,452.69,PAYMENT,0ada9503-596c,192.168.182.199,0,18,26,189164.33999999997,420653.35,10509.130000000001,17,17,9,15,44
TXN00007701,2024-01-10 13:23:48,ACC000709,ACC000286,563.06,CASH_OUT,df5062b0-1f38,192.168.71.34,0,7,14,4521.71,4538.83,645.9585714285714,7,7,0,0,21
TXN00007702,2024-11-09 06:20:55,ACC000007,ACC000714,2318.83,DEBIT,625b3fc6-93cf,192.168.32.141,0,12,10,10301.17,7777.03,858.4308333333333,12,12,0,0,22
TXN00007703,2024-05-27 10:17:53,ACC000421,ACC000359,308.83,TRANSFER,667111dd-9792,192.168.37.161,0,5,13,2623.71,6763.5599999999995,524.742,5,5,0,0,18
TXN00007704,2024-10-11 11:43:49,ACC000142,ACC000348,12748.65,TRANSFER,0cb4e38b-fed0,192.168.126.12,1,17,19,243480.07999999996,283390.64,14322.357647058825,14,16,12,10,36
TXN00007705,2024-04-09 09:17:06,ACC000344,ACC000426,1658.81,CASH_OUT,05dd7418-be8a,192.168.110.218,0,26,22,433562.10000000003,298123.16,16675.465384615385,20,22,14,13,48
TXN00007706,2024-08-17 05:54:07,ACC000228,ACC000095,12265.86,PAYMENT,053d265a-683b,192.168.17.246,1,23,12,342082.11,105014.29000000002,14873.135217391307,22,21,12,4,35
TXN00007707,2024-06-07 06:21:51,ACC000635,ACC000552,456.99,TRANSFER,ac717d81-e3d1,192.168.215.226,0,3,10,832.87,6703.85,277.62333333333333,3,3,0,0,13
TXN00007708,2024-02-05 10:52:57,ACC000918,ACC000197,438.51,CASH_OUT,100f6335-9d5b,192.168.214.114,0,13,11,7716.530000000001,6402.04,593.5792307692308,12,12,0,0,24
TXN00007709,2024-10-04 08:28:42,ACC000318,ACC000850,303.67,CASH_OUT,59c108e8-4e12,192.168.19.119,0,14,14,5024.55,4026.46,358.8964285714286,14,14,0,0,28
TXN00007710,2024-04-06 03:26:57,ACC000858,ACC000332,201.22,TRANSFER,4e84114f-a579,192.168.135.12,0,5,7,3287.9800000000005,4627.18,657.596,5,5,0,0,12
TXN00007711,2024-11-02 05:46:44,ACC000520,ACC000931,516.58,TRANSFER,75b74f5d-3987,192.168.87.30,0,10,13,7303.1900000000005,7296.030000000001,730.319,10,10,0,0,23
TXN00007712,2024-09-28 05:41:37,ACC000683,ACC000923,139.32,TRANSFER,d90b6b27-4e0f,192.168.218.210,0,7,8,2900.9399999999996,3448.09,414.41999999999996,7,7,0,0,15
TXN00007713,2024-12-28 08:26:34,ACC000658,ACC000204,1289.31,CASH_OUT,de05dbfa-5fef,192.168.87.30,0,5,9,2164.46,4017.25,432.892,5,5,0,0,14
TXN00007714,2024-01-29 11:40:22,ACC000631,ACC000273,86.51,PAYMENT,3681ba10-2c26,192.168.241.61,0,11,10,4843.389999999999,5276.15,440.3081818181818,11,11,0,0,21
TXN00007715,2024-05-25 03:36:02,ACC000036,ACC000649,268.48,DEBIT,f938ae6a-df9d,192.168.166.120,0,10,11,4225.37,8412.359999999999,422.53700000000003,10,10,0,0,21
TXN00007716,2024-08-07 00:07:07,ACC000391,ACC000728,366.02,DEBIT,6078e6c8-201f,192.168.32.116,0,8,6,2392.23,2867.92,299.02875,8,8,0,0,14
TXN00007717,2024-12-03 19:09:09,ACC000614,ACC000177,316.9,CASH_OUT,6602e554-c5c3,192.168.160.178,0,7,11,3656.4400000000005,7723.94,522.3485714285714,7,7,0,0,18
TXN00007718,2024-09-06 05:19:05,ACC000239,ACC000237,160.68,TRANSFER,0a8808f4-2ff7,192.168.87.30,0,7,8,1428.18,7931.360000000001,204.0257142857143,7,7,0,0,15
TXN00007719,2024-08-15 14:09:28,ACC000582,ACC000256,350.49,TRANSFER,4e84114f-a579,192.168.220.204,0,9,9,5797.1500000000015,3134.5800000000004,644.1277777777777,9,9,0,0,18
TXN00007720,2024-02-15 06:34:10,ACC000640,ACC000842,675.46,PAYMENT,4023875c-35d7,192.168.254.197,0,12,13,3563.17,4346.79,296.93083333333334,11,12,0,0,25
TXN00007721,2024-09-22 19:07:09,ACC000623,ACC000693,398.17,PAYMENT,937c677f-c5c4,192.168.220.204,0,8,17,4707.099999999999,9926.28,588.3875,8,8,0,0,25
TXN00007722,2024-02-02 04:41:01,ACC000802,ACC000813,160.93,CASH_OUT,05fd3a57-1932,192.168.104.83,0,12,11,7514.18,6226.459999999999,626.1816666666665,12,11,0,0,23
TXN00007723,2024-06-12 10:30:37,ACC000669,ACC000646,567.17,TRANSFER,f5b89277-e651,192.168.218.72,0,6,11,3101.37,6718.510000000001,516.8950000000001,5,6,0,0,17
TXN00007724,2024-10-10 07:44:05,ACC000387,ACC000434,1448.87,PAYMENT,fc256f75-429a,192.168.110.204,0,6,13,2921.8999999999996,6300.549999999999,486.98333333333335,6,6,0,0,19
TXN00007725,2024-06-17 11:58:14,ACC000276,ACC000419,88.22,CASH_OUT,cc624879-3cd3,192.168.205.2,0,10,6,4306.030000000001,3544.0099999999998,430.603,9,10,0,0,16
TXN00007726,2024-10-29 09:56:57,ACC000690,ACC000529,682.22,PAYMENT,0a8808f4-2ff7,192.168.80.28,0,11,3,5549.6,1668.69,504.50909090909096,11,11,0,0,14
TXN00007727,2024-03-27 21:47:54,ACC000975,ACC000243,108.52,DEBIT,ec75d302-5b81,192.168.198.169,0,15,8,7748.780000000001,2092.6899999999996,516.5853333333334,15,15,0,0,23
TXN00007728,2024-05-16 19:44:15,ACC000379,ACC000104,555.15,DEBIT,ec4ee5c0-14af,192.168.156.150,0,10,14,5805.02,7018.459999999999,580.5020000000001,9,10,0,0,24
TXN00007729,2024-10-12 19:44:48,ACC000446,ACC000924,122.12,TRANSFER,78592a14-5b3c,192.168.144.141,0,5,17,1125.4299999999998,7757.04,225.08599999999998,5,5,0,0,22
TXN00007730,2024-04-20 19:16:22,ACC000519,ACC000445,551.99,CASH_OUT,6602e554-c5c3,192.168.71.34,0,10,10,7360.600000000001,6192.179999999999,736.06,10,10,0,0,20
TXN00007731,2024-05-20 19:43:41,ACC000831,ACC000294,457.42,PAYMENT,f938ae6a-df9d,192.168.253.216,0,10,6,3657.66,2851.66,365.76599999999996,9,10,0,0,16
TXN00007732,2024-07-02 12:52:19,ACC000744,ACC000575,101.48,PAYMENT,75b74f5d-3987,192.168.87.30,0,9,8,8604.43,3276.57,956.0477777777778,9,9,0,0,17
TXN00007733,2024-01-12 17:29:39,ACC000567,ACC000337,1169.92,DEBIT,fea98217-147f,192.168.134.247,0,12,8,7064.46,7349.99,588.7049999999999,10,12,0,0,20
TXN00007734,2024-07-12 07:42:10,ACC000275,ACC000209,95.17,TRANSFER,fea98217-147f,192.168.236.176,0,13,12,7181.01,4060.12,552.3853846153845,13,12,0,0,25
TXN00007735,2024-04-19 09:02:03,ACC000591,ACC000882,721.39,CASH_OUT,a568ed97-32e2,192.168.40.211,0,13,10,6527.46,4415.74,502.1123076923077,13,12,0,0,23
TXN00007736,2024-09-18 17:29:56,ACC000623,ACC000278,755.48,TRANSFER,02186fcc-2682,192.168.21.187,0,8,17,4707.099999999999,9926.28,588.3875,8,8,0,0,25
TXN00007737,2024-07-05 12:30:51,ACC000254,ACC000582,768.95,DEBIT,4513b375-5a37,192.168.71.34,0,12,13,3802.609999999999,5631.0599999999995,316.8841666666667,12,12,0,0,25
TXN00007738,2024-11-05 22:53:42,ACC000290,ACC000334,50.91,TRANSFER,989f57d1-0f5d,192.168.106.206,0,15,10,7577.57,10526.529999999999,505.1713333333334,15,15,0,0,25
TXN00007739,2024-09-13 04:11:56,ACC000859,ACC000882,705.01,CASH_OUT,f5f95b10-5490,192.168.194.246,0,11,4,8880.03,770.46,807.2754545454544,11,11,0,0,15
TXN00007740,2024-11-25 08:09:26,ACC000045,ACC000264,71.9,PAYMENT,e82e9dd6-8fb5,192.168.93.245,0,11,10,4968.41,3838.0499999999997,451.6736363636363,10,11,0,0,21
TXN00007741,2024-08-04 19:04:25,ACC000004,ACC000038,651.67,CASH_OUT,64056067-31e8,192.168.2.227,0,14,5,8507.1,1916.73,607.65,14,14,0,0,19
TXN00007742,2024-12-20 14:02:27,ACC000280,ACC000139,506.17,DEBIT,b6351af2-5048,192.168.202.44,0,12,15,5444.049999999999,5657.770000000002,453.67083333333335,11,10,0,0,27
TXN00007743,2024-02-14 07:50:48,ACC000217,ACC000956,260.05,DEBIT,05dd7418-be8a,192.168.253.216,0,11,6,5357.839999999999,2214.7000000000003,487.0763636363636,11,11,0,0,17
TXN00007744,2024-12-02 05:26:46,ACC000682,ACC000386,263.09,DEBIT,2d06eeba-b20a,192.168.192.153,0,15,5,4914.22,2301.62,327.61466666666666,14,15,0,0,20
TXN00007745,2024-05-22 14:41:24,ACC000440,ACC000460,529.75,CASH_OUT,20b4f1a8-2067,192.168.106.123,0,14,6,7101.049999999999,2184.8199999999997,507.2178571428572,14,13,0,0,20
TXN00007746,2024-03-28 15:27:52,ACC000467,ACC000016,746.44,TRANSFER,7c3d24ce-0bfd,192.168.23.190,0,9,12,2831.1600000000003,5584.6799999999985,314.5733333333333,9,9,0,0,21
TXN00007747,2024-04-07 21:42:57,ACC000468,ACC000717,370.8,DEBIT,10fc103d-9c3a,192.168.134.247,0,12,9,7727.970000000001,5860.83,643.9975,12,12,0,0,21
TXN00007748,2024-02-22 01:01:51,ACC000598,ACC000052,38.13,CASH_OUT,1597ed5b-09b1,192.168.210.34,0,10,8,6133.33,5424.709999999999,613.333,10,10,0,0,18
TXN00007749,2024-03-15 14:41:27,ACC000636,ACC000450,46.94,TRANSFER,1597ed5b-09b1,192.168.42.192,0,10,6,4914.599999999999,4427.53,491.4600000000001,10,10,0,0,16
TXN00007750,2024-06-26 22:30:51,ACC000986,ACC000776,115.87,CASH_OUT,2729a899-98eb,192.168.238.4,0,9,10,2705.06,6132.3099999999995,300.56222222222226,9,9,0,0,19
TXN00007751,2024-10-01 05:39:36,ACC000815,ACC000974,181.03,DEBIT,dc25df23-87a4,192.168.215.5,0,14,7,4745.929999999999,3999.4900000000002,338.99499999999995,14,12,0,0,21
TXN00007752,2024-04-15 12:21:15,ACC000105,ACC000344,515.77,CASH_OUT,32c4d2b1-6055,192.168.160.22,0,16,9,10829.210000000001,3837.44,676.8256250000001,16,15,0,0,25
TXN00007753,2024-05-10 07:01:07,ACC000428,ACC000442,709.02,TRANSFER,8fb1cc99-313d,192.168.81.43,0,13,10,6103.289999999999,3443.8799999999997,469.4838461538461,13,13,0,0,23
TXN00007754,2024-06-21 07:34:14,ACC000668,ACC000346,685.59,DEBIT,554889d1-7175,192.168.119.199,0,7,4,3296.69,2349.61,470.9557142857143,7,7,0,0,11
TXN00007755,2024-08-11 18:53:13,ACC000966,ACC000020,826.48,DEBIT,585a51b0-dc13,192.168.172.197,0,5,7,3106.52,2198.61,621.304,5,5,0,0,12
TXN00007756,2024-01-22 21:04:07,ACC000503,ACC000678,318.6,PAYMENT,cf350dc9-b1fc,192.168.23.142,0,10,7,5318.639999999999,2081.04,531.8639999999999,10,9,0,0,17
TXN00007757,2024-05-06 09:16:32,ACC000209,ACC000290,741.73,CASH_OUT,85a41e77-b602,192.168.198.169,0,11,12,5210.81,4728.7,473.71000000000004,11,11,0,0,23
TXN00007758,2024-03-17 05:44:52,ACC000625,ACC000908,321.55,CASH_OUT,cddaf428-cd1d,192.168.179.52,0,9,7,8096.799999999999,2514.5699999999997,899.6444444444444,7,9,0,0,16
TXN00007759,2024-02-29 06:55:12,ACC000019,ACC000904,210.42,TRANSFER,5eac71dd-2dc7,192.168.106.206,0,6,9,3336.2,3886.8799999999997,556.0333333333333,6,6,0,0,15
TXN00007760,2024-01-18 11:20:50,ACC000661,ACC000343,835.2,PAYMENT,7c3d24ce-0bfd,192.168.67.198,0,15,3,4639.110000000001,1530.33,309.274,15,13,0,0,18
TXN00007761,2024-01-02 23:51:01,ACC000496,ACC000351,376.21,PAYMENT,258b1f30-81ae,192.168.46.235,0,11,6,4424.889999999999,2430.5299999999997,402.26272727272726,11,11,0,0,17
TXN00007762,2024-10-26 05:55:16,ACC000980,ACC000344,46812.08,DEBIT,61262a3f-c45f,192.168.46.235,1,24,15,335398.7800000001,186431.91999999998,13974.949166666667,21,21,10,7,39
TXN00007763,2024-09-11 07:53:33,ACC000281,ACC000429,47234.29,PAYMENT,9e95a39f-5db5,192.168.175.121,1,24,11,325463.11000000004,162109.69,13560.962916666665,22,20,9,4,35
TXN00007764,2024-01-27 21:32:08,ACC000921,ACC000339,1421.89,CASH_OUT,5e020170-ca5e,192.168.93.245,0,14,13,7870.959999999999,6988.26,562.2114285714287,14,14,0,0,27
TXN00007765,2024-03-21 17:12:39,ACC000981,ACC000034,68.83,TRANSFER,9e5ea1d3-f777,192.168.85.6,0,12,13,5295.349999999999,7149.01,441.2791666666667,11,12,0,0,25
TXN00007766,2024-08-14 17:12:39,ACC000882,ACC000698,138.29,CASH_OUT,5daad7bf-873a,192.168.106.123,0,9,14,3562.37,7055.73,395.8188888888889,9,8,0,0,23
TXN00007767,2024-08-13 10:34:20,ACC000892,ACC000722,475.32,PAYMENT,44b1e350-e3bc,192.168.113.229,0,9,7,3717.67,2618.67,413.07444444444445,9,9,0,0,16
TXN00007768,2024-12-29 08:38:36,ACC000773,ACC000385,9.76,TRANSFER,dc4e5bcb-e9ab,192.168.76.235,0,11,11,3619.8799999999997,7642.94,329.08000000000004,10,11,0,0,22
TXN00007769,2024-12-25 20:34:31,ACC000644,ACC000421,411.56,PAYMENT,8e212b98-26e7,192.168.17.211,0,8,11,4880.329999999999,6148.540000000001,610.04125,8,8,0,0,19
TXN00007770,2024-12-24 10:00:03,ACC000529,ACC000662,139.58,PAYMENT,3a927c56-ebe5,192.168.243.84,0,7,7,3463.96,4364.67,494.8514285714286,7,7,0,0,14
TXN00007771,2024-05-19 22:41:51,ACC000776,ACC000766,20.18,TRANSFER,7c3d24ce-0bfd,192.168.248.77,0,15,10,5481.85,4090.0399999999995,365.4566666666667,15,13,0,0,25
TXN00007772,2024-12-29 18:10:30,ACC000687,ACC000394,163.69,CASH_OUT,bc54bdb8-d678,192.168.106.206,0,8,10,2169.19,4804.88,271.14875,8,8,0,0,18
TXN00007773,2024-08-24 10:53:01,ACC000226,ACC000019,18.6,TRANSFER,1ddd01b6-b1da,192.168.21.187,0,6,11,1508.3200000000002,5162.43,251.38666666666668,6,6,0,0,17
TXN00007774,2024-08-26 08:48:36,ACC000022,ACC000788,71.49,PAYMENT,1161a948-ee32,192.168.110.32,0,5,9,4427.51,3871.49,885.5020000000001,5,5,0,0,14
TXN00007775,2024-12-23 15:22:21,ACC000449,ACC000562,759.69,CASH_OUT,8a826313-e7db,192.168.154.92,0,7,3,4434.299999999999,3261.5200000000004,633.4714285714285,7,7,0,0,10
TXN00007776,2024-10-28 18:54:30,ACC000086,ACC000990,511.72,PAYMENT,78592a14-5b3c,192.168.79.210,0,7,9,3249.3500000000004,4905.5199999999995,464.1928571428571,7,7,0,0,16
TXN00007777,2024-02-07 23:37:36,ACC000001,ACC000777,2779.41,CASH_OUT,c34e5b38-89c6,192.168.36.141,0,9,11,7545.9000000000015,4881.589999999999,838.4333333333333,9,8,0,0,20
TXN00007778,2024-12-13 17:05:04,ACC000150,ACC000928,87.07,DEBIT,c8165ad5-35ee,192.168.45.125,0,12,11,8716.949999999999,4715.62,726.4124999999999,12,12,0,0,23
TXN00007779,2024-08-28 21:58:31,ACC000517,ACC000603,44056.29,DEBIT,50c8214a-84a4,192.168.61.173,1,25,9,327919.82,82661.21,13116.792800000001,22,22,13,4,34
TXN00007780,2024-09-10 09:28:02,ACC000049,ACC000912,272.34,CASH_OUT,2729a899-98eb,192.168.86.244,0,8,5,2386.4600000000005,2405.38,298.30750000000006,8,7,0,0,13
TXN00007781,2024-07-05 16:32:53,ACC000424,ACC000150,124.69,PAYMENT,4d0f540f-6839,192.168.118.59,0,9,8,4008.16,3279.87,445.3511111111111,8,9,0,0,17
TXN00007782,2024-08-24 03:48:19,ACC000765,ACC000432,1.63,CASH_OUT,2729a899-98eb,192.168.146.161,0,12,5,4734.95,1705.0800000000002,394.5791666666667,11,12,0,0,17
TXN00007783,2024-02-08 20:45:45,ACC000696,ACC000288,164.78,CASH_OUT,767b8845-3697,192.168.81.28,0,8,11,2753.48,4665.59,344.18500000000006,7,8,0,0,19
TXN00007784,2024-11-24 23:33:08,ACC000412,ACC000520,96.27,DEBIT,d90b6b27-4e0f,192.168.77.141,0,12,9,5228.9400000000005,4196.79,435.74499999999995,12,12,0,0,21
