transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud
TXN-0003928,2026-03-03T10:06:00,ACC-00483,ACC-00235,3611.84,CARD,device-0007,103.19.57.133,0
TXN-0003929,2026-03-03T10:06:45,ACC-00623,ACC-00402,4625.67,UPI,device-0013,103.103.109.121,0
TXN-0003930,2026-03-03T10:07:30,ACC-00014,ACC-00348,202.73,CRYPTO,device-0045,103.141.23.187,0
TXN-0003931,2026-03-03T10:08:15,ACC-00238,ACC-00379,826.39,CARD,device-0097,103.64.192.48,0
TXN-0003932,2026-03-03T10:09:00,ACC-00220,ACC-00291,1754.6,CARD,device-0072,103.136.8.152,0
TXN-0003933,2026-03-03T10:09:45,ACC-00444,ACC-00604,2007.07,UPI,device-0029,103.5.15.35,0
TXN-0003934,2026-03-03T10:10:30,ACC-00258,ACC-00545,1414.32,NET_BANKING,device-0122,103.131.193.117,0
TXN-0003935,2026-03-03T10:11:15,ACC-00599,ACC-00104,3113.85,CRYPTO,device-0039,103.63.189.41,0
TXN-0003936,2026-03-03T10:12:00,ACC-00457,ACC-00597,2663.21,NET_BANKING,device-0099,103.81.43.167,0
TXN-0003937,2026-03-03T10:12:45,ACC-00259,ACC-00387,3160.63,CARD,device-0060,103.52.156.164,0
TXN-0003938,2026-03-03T10:13:30,ACC-00479,ACC-00438,1081.18,UPI,device-0031,103.30.90.10,0
TXN-0003939,2026-03-03T10:14:15,ACC-00444,ACC-00206,4605.25,NET_BANKING,device-0123,103.52.156.164,0
TXN-0003940,2026-03-03T10:15:00,ACC-00572,ACC-00456,2994.47,NET_BANKING,device-0091,103.2.6.14,0
TXN-0003941,2026-03-03T10:15:45,ACC-00470,ACC-00218,2264.52,NET_BANKING,device-0030,103.33.99.31,0
TXN-0003942,2026-03-03T10:16:30,ACC-00463,ACC-00364,5851.85,NET_BANKING,device-0085,103.94.82.58,0
TXN-0003943,2026-03-03T10:17:15,ACC-00569,ACC-00105,3228.34,CRYPTO,device-0046,103.44.132.108,0
TXN-0003944,2026-03-03T10:18:00,ACC-00320,ACC-00517,4032.33,NET_BANKING,device-0090,103.76.28.132,0
TXN-0003945,2026-03-03T10:18:45,ACC-00539,ACC-00217,8893.24,CARD,device-0000,103.140.20.180,0
TXN-0003946,2026-03-03T10:19:30,ACC-00492,ACC-00268,5766.64,UPI,device-0005,103.112.136.184,0
TXN-0003947,2026-03-03T10:20:15,ACC-00189,ACC-00300,2319.66,CRYPTO,device-0068,103.118.154.26,0
TXN-0003948,2026-03-03T10:21:00,ACC-00114,ACC-00035,488.16,CRYPTO,device-0064,103.50.150.150,0
TXN-0003949,2026-03-03T10:21:45,ACC-00235,ACC-00570,1406.07,UPI,device-0048,103.21.63.147,0
TXN-0003950,2026-03-03T10:22:30,ACC-00246,ACC-00471,1181.42,NET_BANKING,device-0047,103.80.40.160,0
TXN-0003951,2026-03-03T10:23:15,ACC-00273,ACC-00228,1589.03,CRYPTO,device-0057,103.107.121.149,0
TXN-0003952,2026-03-03T10:24:00,ACC-00349,ACC-00464,4914.55,CARD,device-0089,103.8.24.56,0
TXN-0003953,2026-03-03T10:24:45,ACC-00431,ACC-00021,750.18,NET_BANKING,device-0097,103.65.195.55,0
TXN-0003954,2026-03-03T10:25:30,ACC-00621,ACC-00169,469.08,NET_BANKING,device-0044,103.101.103.107,0
TXN-0003955,2026-03-03T10:26:15,ACC-00267,ACC-00357,3064.99,CARD,device-0032,103.15.45.105,0
TXN-0003956,2026-03-03T10:27:00,ACC-00533,ACC-00441,254.27,CARD,device-0041,103.106.118.142,0
TXN-0003957,2026-03-03T10:27:45,ACC-00004,ACC-00216,454.63,CARD,device-0036,103.26.78.182,0
TXN-0003958,2026-03-03T10:28:30,ACC-00185,ACC-00358,936.11,CARD,device-0116,103.140.20.180,0
TXN-0003959,2026-03-03T10:29:15,ACC-00409,ACC-00389,212.81,CARD,device-0036,103.112.136.184,0
TXN-0003960,2026-03-03T10:30:00,ACC-00483,ACC-00578,1036.72,NET_BANKING,device-0066,103.137.11.159,0
TXN-0003961,2026-03-03T10:30:45,ACC-00057,ACC-00297,299.77,CRYPTO,device-0074,103.140.20.180,0
TXN-0003962,2026-03-03T10:31:30,ACC-00106,ACC-00200,2503.09,CARD,device-0096,103.72.16.104,0
TXN-0003963,2026-03-03T10:32:15,ACC-00138,ACC-00095,2157.54,NET_BANKING,device-0106,103.137.11.159,0
TXN-0003964,2026-03-03T10:33:00,ACC-00314,ACC-00309,980.25,CARD,device-0027,103.15.45.105,0
TXN-0003965,2026-03-03T10:33:45,ACC-00252,ACC-00327,317.23,CRYPTO,device-0067,103.3.9.21,0
TXN-0003966,2026-03-03T10:34:30,ACC-00189,ACC-00170,1565.44,CRYPTO,device-0059,103.20.60.140,0
TXN-0003967,2026-03-03T10:35:15,ACC-00175,ACC-00216,988.27,NET_BANKING,device-0040,103.91.73.37,0
TXN-0003968,2026-03-03T10:36:00,ACC-00517,ACC-00207,2508.33,UPI,device-0073,103.48.144.136,0
TXN-0003969,2026-03-03T10:36:45,ACC-00563,ACC-00212,1583.9,CRYPTO,device-0014,103.135.5.145,0
TXN-0003970,2026-03-03T10:37:30,ACC-00340,ACC-00356,2735.67,UPI,device-0090,103.92.76.44,0
TXN-0003971,2026-03-03T10:38:15,ACC-00300,ACC-00294,2583.54,CRYPTO,device-0005,103.35.105.45,0
TXN-0003972,2026-03-03T10:39:00,ACC-00217,ACC-00316,936.46,UPI,device-0022,103.134.2.138,0
TXN-0003973,2026-03-03T10:39:45,ACC-00402,ACC-00252,5202.8,NET_BANKING,device-0107,103.118.154.26,0
TXN-0003974,2026-03-03T10:40:30,ACC-00170,ACC-00571,2761.49,CRYPTO,device-0081,103.8.24.56,0
TXN-0003975,2026-03-03T10:41:15,ACC-00501,ACC-00276,2877.34,CARD,device-0037,103.129.187.103,0
TXN-0003976,2026-03-03T10:42:00,ACC-00584,ACC-00252,1083.17,CRYPTO,device-0097,103.85.55.195,0
TXN-0003977,2026-03-03T10:42:45,ACC-00464,ACC-00264,4260.76,NET_BANKING,device-0122,103.134.2.138,0
TXN-0003978,2026-03-03T10:43:30,ACC-00318,ACC-00390,1583.12,NET_BANKING,device-0105,103.75.25.125,0
TXN-0003979,2026-03-03T10:44:15,ACC-00438,ACC-00401,1200.94,CARD,device-0113,103.78.34.146,0
TXN-0003980,2026-03-03T10:45:00,ACC-00151,ACC-00339,9318.76,CRYPTO,device-0097,103.32.96.24,0
TXN-0003981,2026-03-03T10:45:45,ACC-00523,ACC-00338,3313.74,NET_BANKING,device-0121,103.32.96.24,0
TXN-0003982,2026-03-03T10:46:30,ACC-00528,ACC-00342,1205.27,NET_BANKING,device-0102,103.126.178.82,0
TXN-0003983,2026-03-03T10:47:15,ACC-00288,ACC-00050,743.95,CARD,device-0093,103.118.154.26,0
TXN-0003984,2026-03-03T10:48:00,ACC-00507,ACC-00199,3697.8,UPI,device-0115,103.77.31.139,0
TXN-0003985,2026-03-03T10:48:45,ACC-00097,ACC-00125,3288.4,CARD,device-0101,103.104.112.128,0
TXN-0003986,2026-03-03T10:49:30,ACC-00194,ACC-00036,3118.06,UPI,device-0099,103.48.144.136,0
TXN-0003987,2026-03-03T10:50:15,ACC-00450,ACC-00317,10790.99,CRYPTO,device-0031,103.110.130.170,0
TXN-0003988,2026-03-03T10:51:00,ACC-00096,ACC-00585,2260.28,UPI,device-0074,103.81.43.167,0
TXN-0003989,2026-03-03T10:51:45,ACC-00336,ACC-00604,2890.08,CRYPTO,device-0057,103.103.109.121,0
TXN-0003990,2026-03-03T10:52:30,ACC-00122,ACC-00071,5685.01,CRYPTO,device-0094,103.19.57.133,0
TXN-0003991,2026-03-03T10:53:15,ACC-00603,ACC-00597,260.78,UPI,device-0029,103.112.136.184,0
TXN-0003992,2026-03-03T10:54:00,ACC-00617,ACC-00054,2307.19,CRYPTO,device-0033,103.88.64.16,0
TXN-0003993,2026-03-03T10:54:45,ACC-00202,ACC-00349,1005.33,CRYPTO,device-0014,103.94.82.58,0
TXN-0003994,2026-03-03T10:55:30,ACC-00612,ACC-00008,2240.05,CARD,device-0053,103.76.28.132,0
TXN-0003995,2026-03-03T10:56:15,ACC-00198,ACC-00145,4291.89,CRYPTO,device-0004,103.60.180.20,0
TXN-0003996,2026-03-03T10:57:00,ACC-00477,ACC-00008,6203.55,NET_BANKING,device-0040,103.122.166.54,0
TXN-0003997,2026-03-03T10:57:45,ACC-00484,ACC-00513,2101.17,CRYPTO,device-0075,103.31.93.17,0
TXN-0003998,2026-03-03T10:58:30,ACC-00373,ACC-00126,1477.55,CARD,device-0024,103.66.198.62,0
TXN-0003999,2026-03-03T10:59:15,ACC-00278,ACC-00407,1432.88,NET_BANKING,device-0045,103.90.70.30,0
TXN-0004000,2026-03-03T11:00:00,ACC-00218,ACC-00035,260.97,UPI,device-0008,103.84.52.188,0
TXN-0004001,2026-03-03T11:00:45,ACC-00512,ACC-00437,401.74,CARD,device-0039,103.86.58.2,0
TXN-0004002,2026-03-03T11:01:30,ACC-00062,ACC-00256,1445.75,CARD,device-0000,103.5.15.35,0
TXN-0004003,2026-03-03T11:02:15,ACC-00281,ACC-00035,3285.48,UPI,device-0123,103.100.100.100,0
TXN-0004004,2026-03-03T11:03:00,ACC-00027,ACC-00567,265.19,CRYPTO,device-0118,103.114.142.198,0
TXN-0004005,2026-03-03T11:03:45,ACC-00001,ACC-00432,2111.79,CARD,device-0090,103.119.157.33,0
TXN-0004006,2026-03-03T11:04:30,ACC-00174,ACC-00382,3777.51,CARD,device-0025,103.102.106.114,0
TXN-0004007,2026-03-03T11:05:15,ACC-00048,ACC-00575,4344.1,NET_BANKING,device-0122,103.118.154.26,0
TXN-0004008,2026-03-03T11:06:00,ACC-00210,ACC-00394,7008.32,UPI,device-0067,103.96.88.72,0
TXN-0004009,2026-03-03T11:06:45,ACC-00571,ACC-00349,3135.88,CRYPTO,device-0013,103.141.23.187,0
TXN-0004010,2026-03-03T11:07:30,ACC-00567,ACC-00448,1429.25,CRYPTO,device-0086,103.85.55.195,0
TXN-0004011,2026-03-03T11:08:15,ACC-00108,ACC-00417,3897.87,CARD,device-0119,103.63.189.41,0
TXN-0004012,2026-03-03T11:09:00,ACC-00436,ACC-00465,778.46,UPI,device-0087,103.141.23.187,0
TXN-0004013,2026-03-03T11:09:45,ACC-00332,ACC-00251,1395.33,NET_BANKING,device-0044,103.14.42.98,0
TXN-0004014,2026-03-03T11:10:30,ACC-00127,ACC-00232,4001.15,CARD,device-0110,103.69.7.83,0
TXN-0004015,2026-03-03T11:11:15,ACC-00259,ACC-00172,3892.42,CRYPTO,device-0052,103.60.180.20,0
TXN-0004016,2026-03-03T11:12:00,ACC-00294,ACC-00085,2892.14,UPI,device-0045,103.110.130.170,0
TXN-0004017,2026-03-03T11:12:45,ACC-00059,ACC-00311,1606.99,CRYPTO,device-0094,103.93.79.51,0
TXN-0004018,2026-03-03T11:13:30,ACC-00365,ACC-00173,1803.83,CARD,device-0116,103.76.28.132,0
TXN-0004019,2026-03-03T11:14:15,ACC-00294,ACC-00137,681.81,CRYPTO,device-0100,103.60.180.20,0
TXN-0004020,2026-03-03T11:15:00,ACC-00422,ACC-00021,2010.51,NET_BANKING,device-0022,103.34.102.38,0
TXN-0004021,2026-03-03T11:15:45,ACC-00505,ACC-00575,1885.36,CRYPTO,device-0055,103.11.33.77,0
TXN-0004022,2026-03-03T11:16:30,ACC-00210,ACC-00449,2733.74,CRYPTO,device-0077,103.88.64.16,0
TXN-0004023,2026-03-03T11:17:15,ACC-00331,ACC-00582,3275.52,NET_BANKING,device-0094,103.122.166.54,0
TXN-0004024,2026-03-03T11:18:00,ACC-00606,ACC-00287,2461.04,NET_BANKING,device-0079,103.17.51.119,0
TXN-0004025,2026-03-03T11:18:45,ACC-00196,ACC-00486,1179.03,CRYPTO,device-0120,103.27.81.189,0
TXN-0004026,2026-03-03T11:19:30,ACC-00039,ACC-00386,1073.15,CRYPTO,device-0009,103.91.73.37,0
TXN-0004027,2026-03-03T11:20:15,ACC-00021,ACC-00272,604.13,UPI,device-0051,103.60.180.20,0
TXN-0004028,2026-03-03T11:21:00,ACC-00622,ACC-00213,3821.06,CRYPTO,device-0053,103.16.48.112,0
TXN-0004029,2026-03-03T11:21:45,ACC-00375,ACC-00368,1538.98,CARD,device-0018,103.54.162.178,0
TXN-0004030,2026-03-03T11:22:30,ACC-00571,ACC-00242,7633.5,NET_BANKING,device-0001,103.44.132.108,0
TXN-0004031,2026-03-03T11:23:15,ACC-00553,ACC-00035,7397.46,CRYPTO,device-0033,103.0.0.0,0
TXN-0004032,2026-03-03T11:24:00,ACC-00369,ACC-00358,2736.82,CRYPTO,device-0011,103.11.33.77,0
TXN-0004033,2026-03-03T11:24:45,ACC-00583,ACC-00328,4094.56,UPI,device-0065,103.136.8.152,0
TXN-0004034,2026-03-03T11:25:30,ACC-00216,ACC-00284,352.51,NET_BANKING,device-0019,103.132.196.124,0
TXN-0004035,2026-03-03T11:26:15,ACC-00093,ACC-00316,3054.35,CRYPTO,device-0001,103.124.172.68,0
TXN-0004036,2026-03-03T11:27:00,ACC-00601,ACC-00583,4236.54,NET_BANKING,device-0113,103.122.166.54,0
TXN-0004037,2026-03-03T11:27:45,ACC-00399,ACC-00521,1123.09,CRYPTO,device-0079,103.17.51.119,0
TXN-0004038,2026-03-03T11:28:30,ACC-00333,ACC-00271,1614.61,CRYPTO,device-0035,103.23.69.161,0
TXN-0004039,2026-03-03T11:29:15,ACC-00384,ACC-00050,5498.46,CARD,device-0118,103.78.34.146,0
TXN-0004040,2026-03-03T11:30:00,ACC-00471,ACC-00442,560.4,NET_BANKING,device-0012,103.137.11.159,0
TXN-0004041,2026-03-03T11:30:45,ACC-00030,ACC-00480,2625.02,NET_BANKING,device-0050,103.57.171.199,0
TXN-0004042,2026-03-03T11:31:30,ACC-00534,ACC-00032,1532.9,NET_BANKING,device-0085,103.95.85.65,0
TXN-0004043,2026-03-03T11:32:15,ACC-00263,ACC-00371,1269.31,CRYPTO,device-0084,103.104.112.128,0
TXN-0004044,2026-03-03T11:33:00,ACC-00367,ACC-00410,1095.92,NET_BANKING,device-0016,103.107.121.149,0
TXN-0004045,2026-03-03T11:33:45,ACC-00121,ACC-00164,4379.7,UPI,device-0084,103.39.117.73,0
TXN-0004046,2026-03-03T11:34:30,ACC-00218,ACC-00461,2356.7,UPI,device-0116,103.34.102.38,0
TXN-0004047,2026-03-03T11:35:15,ACC-00551,ACC-00515,2563.02,NET_BANKING,device-0083,103.53.159.171,0
TXN-0004048,2026-03-03T11:36:00,ACC-00032,ACC-00217,6101.05,UPI,device-0000,103.1.3.7,0
TXN-0004049,2026-03-03T11:36:45,ACC-00058,ACC-00618,6414.51,UPI,device-0124,103.85.55.195,0
TXN-0004050,2026-03-03T11:37:30,ACC-00163,ACC-00463,14092.53,NET_BANKING,device-0051,103.69.7.83,0
TXN-0004051,2026-03-03T11:38:15,ACC-00130,ACC-00433,2358.41,CARD,device-0031,103.133.199.131,0
TXN-0004052,2026-03-03T11:39:00,ACC-00501,ACC-00276,1038.61,NET_BANKING,device-0013,103.68.4.76,0
TXN-0004053,2026-03-03T11:39:45,ACC-00078,ACC-00164,4452.27,NET_BANKING,device-0119,103.48.144.136,0
TXN-0004054,2026-03-03T11:40:30,ACC-00306,ACC-00503,5108.84,UPI,device-0109,103.57.171.199,0
TXN-0004055,2026-03-03T11:41:15,ACC-00027,ACC-00469,402.79,NET_BANKING,device-0112,103.52.156.164,0
TXN-0004056,2026-03-03T11:42:00,ACC-00158,ACC-00133,6191.53,CRYPTO,device-0080,103.16.48.112,0
TXN-0004057,2026-03-03T11:42:45,ACC-00078,ACC-00136,330.63,NET_BANKING,device-0107,103.47.141.129,0
TXN-0004058,2026-03-03T11:43:30,ACC-00375,ACC-00428,1073.37,UPI,device-0077,103.0.0.0,0
TXN-0004059,2026-03-03T11:44:15,ACC-00456,ACC-00018,703.47,CRYPTO,device-0054,103.11.33.77,0
TXN-0004060,2026-03-03T11:45:00,ACC-00251,ACC-00467,1357.33,NET_BANKING,device-0027,103.88.64.16,0
TXN-0004061,2026-03-03T11:45:45,ACC-00164,ACC-00565,1938.65,NET_BANKING,device-0039,103.51.153.157,0
TXN-0004062,2026-03-03T11:46:30,ACC-00483,ACC-00381,5518.36,CRYPTO,device-0082,103.56.168.192,0
TXN-0004063,2026-03-03T11:47:15,ACC-00157,ACC-00583,6972.66,NET_BANKING,device-0060,103.18.54.126,0
TXN-0004064,2026-03-03T11:48:00,ACC-00388,ACC-00188,1304.24,CRYPTO,device-0117,103.33.99.31,0
TXN-0004065,2026-03-03T11:48:45,ACC-00203,ACC-00322,224.02,UPI,device-0054,103.4.12.28,0
TXN-0004066,2026-03-03T11:49:30,ACC-00037,ACC-00498,2611.28,NET_BANKING,device-0056,103.67.1.69,0
TXN-0004067,2026-03-03T11:50:15,ACC-00524,ACC-00428,370.03,CARD,device-0097,103.111.133.177,0
TXN-0004068,2026-03-03T11:51:00,ACC-00132,ACC-00533,4119.63,NET_BANKING,device-0034,103.33.99.31,0
TXN-0004069,2026-03-03T11:51:45,ACC-00313,ACC-00254,2901.3,UPI,device-0049,103.115.145.5,0
TXN-0004070,2026-03-03T11:52:30,ACC-00497,ACC-00058,3473.02,CRYPTO,device-0095,103.5.15.35,0
TXN-0004071,2026-03-03T11:53:15,ACC-00440,ACC-00149,5865.94,CRYPTO,device-0108,103.39.117.73,0
TXN-0004072,2026-03-03T11:54:00,ACC-00150,ACC-00624,4882.79,UPI,device-0030,103.71.13.97,0
TXN-0004073,2026-03-03T11:54:45,ACC-00295,ACC-00150,2507.28,UPI,device-0064,103.131.193.117,0
TXN-0004074,2026-03-03T11:55:30,ACC-00569,ACC-00558,1267.69,UPI,device-0077,103.118.154.26,0
TXN-0004075,2026-03-03T11:56:15,ACC-00419,ACC-00283,4310.91,UPI,device-0079,103.89.67.23,0
TXN-0004076,2026-03-03T11:57:00,ACC-00211,ACC-00597,5113.7,UPI,device-0121,103.19.57.133,0
TXN-0004077,2026-03-03T11:57:45,ACC-00403,ACC-00619,2688.99,NET_BANKING,device-0016,103.86.58.2,0
TXN-0004078,2026-03-03T11:58:30,ACC-00237,ACC-00026,1110.97,NET_BANKING,device-0011,103.46.138.122,0
TXN-0004079,2026-03-03T11:59:15,ACC-00387,ACC-00186,1834.93,CARD,device-0071,103.27.81.189,0
TXN-0004080,2026-03-03T12:00:00,ACC-00050,ACC-00602,781.83,NET_BANKING,device-0078,103.87.61.9,0
TXN-0004081,2026-03-03T12:00:45,ACC-00590,ACC-00178,3594.51,UPI,device-0080,103.21.63.147,0
TXN-0004082,2026-03-03T12:01:30,ACC-00169,ACC-00060,2611.95,NET_BANKING,device-0072,103.28.84.196,0
TXN-0004083,2026-03-03T12:02:15,ACC-00176,ACC-00076,3843.28,NET_BANKING,device-0040,103.51.153.157,0
TXN-0004084,2026-03-03T12:03:00,ACC-00493,ACC-00494,2852.42,CARD,device-0122,103.130.190.110,0
TXN-0004085,2026-03-03T12:03:45,ACC-00375,ACC-00095,6310.65,UPI,device-0124,103.78.34.146,0
TXN-0004086,2026-03-03T12:04:30,ACC-00323,ACC-00023,1799.8,CARD,device-0010,103.61.183.27,0
TXN-0004087,2026-03-03T12:05:15,ACC-00013,ACC-00463,1373.36,UPI,device-0004,103.60.180.20,0
TXN-0004088,2026-03-03T12:06:00,ACC-00340,ACC-00383,4921.44,NET_BANKING,device-0084,103.105.115.135,0
TXN-0004089,2026-03-03T12:06:45,ACC-00019,ACC-00274,1945.55,UPI,device-0083,103.42.126.94,0
TXN-0004090,2026-03-03T12:07:30,ACC-00435,ACC-00581,2558.54,NET_BANKING,device-0124,103.2.6.14,0
TXN-0004091,2026-03-03T12:08:15,ACC-00489,ACC-00053,9204.8,NET_BANKING,device-0003,103.94.82.58,0
TXN-0004092,2026-03-03T12:09:00,ACC-00599,ACC-00615,2309.78,UPI,device-0122,103.83.49.181,0
TXN-0004093,2026-03-03T12:09:45,ACC-00201,ACC-00113,1794.82,UPI,device-0018,103.68.4.76,0
TXN-0004094,2026-03-03T12:10:30,ACC-00232,ACC-00405,526.32,CRYPTO,device-0009,103.89.67.23,0
TXN-0004095,2026-03-03T12:11:15,ACC-00064,ACC-00535,798.25,CRYPTO,device-0040,103.45.135.115,0
TXN-0004096,2026-03-03T12:12:00,ACC-00276,ACC-00410,3523.64,CARD,device-0098,103.66.198.62,0
TXN-0004097,2026-03-03T12:12:45,ACC-00191,ACC-00087,7369.1,CARD,device-0038,103.91.73.37,0
TXN-0004098,2026-03-03T12:13:30,ACC-00421,ACC-00579,2705.59,CARD,device-0122,103.86.58.2,0
TXN-0004099,2026-03-03T12:14:15,ACC-00483,ACC-00161,1774.74,UPI,device-0009,103.92.76.44,0
TXN-0004100,2026-03-03T12:15:00,ACC-00549,ACC-00173,607.07,NET_BANKING,device-0065,103.84.52.188,0
TXN-0004101,2026-03-03T12:15:45,ACC-00463,ACC-00566,2437.44,CRYPTO,device-0044,103.79.37.153,0
TXN-0004102,2026-03-03T12:16:30,ACC-00604,ACC-00554,6328.85,NET_BANKING,device-0106,103.112.136.184,0
TXN-0004103,2026-03-03T12:17:15,ACC-00143,ACC-00262,1304.99,NET_BANKING,device-0092,103.138.14.166,0
TXN-0004104,2026-03-03T12:18:00,ACC-00212,ACC-00204,265.69,NET_BANKING,device-0042,103.138.14.166,0
TXN-0004105,2026-03-03T12:18:45,ACC-00180,ACC-00229,2667.95,UPI,device-0041,103.51.153.157,0
TXN-0004106,2026-03-03T12:19:30,ACC-00342,ACC-00254,9955.22,NET_BANKING,device-0018,103.25.75.175,0
TXN-0004107,2026-03-03T12:20:15,ACC-00381,ACC-00561,11600.36,CRYPTO,device-0014,103.26.78.182,0
TXN-0004108,2026-03-03T12:21:00,ACC-00099,ACC-00445,2538.28,NET_BANKING,device-0058,103.90.70.30,0
TXN-0004109,2026-03-03T12:21:45,ACC-00132,ACC-00524,250.69,CRYPTO,device-0085,103.115.145.5,0
TXN-0004110,2026-03-03T12:22:30,ACC-00340,ACC-00403,529.13,CRYPTO,device-0092,103.84.52.188,0
TXN-0004111,2026-03-03T12:23:15,ACC-00348,ACC-00270,4693.87,CRYPTO,device-0107,103.91.73.37,0
TXN-0004112,2026-03-03T12:24:00,ACC-00286,ACC-00407,4543.63,CARD,device-0090,103.30.90.10,0
TXN-0004113,2026-03-03T12:24:45,ACC-00090,ACC-00047,2193.05,CARD,device-0042,103.118.154.26,0
TXN-0004114,2026-03-03T12:25:30,ACC-00617,ACC-00407,8744.17,CARD,device-0074,103.95.85.65,0
TXN-0004115,2026-03-03T12:26:15,ACC-00068,ACC-00528,3587.68,NET_BANKING,device-0107,103.11.33.77,0
TXN-0004116,2026-03-03T12:27:00,ACC-00546,ACC-00620,586.01,CRYPTO,device-0041,103.37.111.59,0
TXN-0004117,2026-03-03T12:27:45,ACC-00218,ACC-00342,1946.56,NET_BANKING,device-0045,103.67.1.69,0
TXN-0004118,2026-03-03T12:28:30,ACC-00118,ACC-00320,661.99,UPI,device-0001,103.91.73.37,0
TXN-0004119,2026-03-03T12:29:15,ACC-00301,ACC-00591,491.36,CRYPTO,device-0116,103.16.48.112,0
TXN-0004120,2026-03-03T12:30:00,ACC-00062,ACC-00287,896.68,NET_BANKING,device-0024,103.56.168.192,0
TXN-0004121,2026-03-03T12:30:45,ACC-00337,ACC-00368,912.86,CRYPTO,device-0038,103.12.36.84,0
TXN-0004122,2026-03-03T12:31:30,ACC-00295,ACC-00450,3452.53,CRYPTO,device-0015,103.122.166.54,0
TXN-0004123,2026-03-03T12:32:15,ACC-00397,ACC-00190,3808.95,CRYPTO,device-0071,103.132.196.124,0
TXN-0004124,2026-03-03T12:33:00,ACC-00310,ACC-00246,5244.9,CARD,device-0115,103.118.154.26,0
TXN-0004125,2026-03-03T12:33:45,ACC-00140,ACC-00065,3396.41,CRYPTO,device-0020,103.123.169.61,0
TXN-0004126,2026-03-03T12:34:30,ACC-00301,ACC-00053,4056.12,CRYPTO,device-0090,103.42.126.94,0
TXN-0004127,2026-03-03T12:35:15,ACC-00127,ACC-00186,4343.53,NET_BANKING,device-0030,103.25.75.175,0
TXN-0004128,2026-03-03T12:36:00,ACC-00574,ACC-00288,7322.26,UPI,device-0067,103.96.88.72,0
TXN-0004129,2026-03-03T12:36:45,ACC-00607,ACC-00320,3930.55,NET_BANKING,device-0011,103.2.6.14,0
TXN-0004130,2026-03-03T12:37:30,ACC-00383,ACC-00016,1679.83,CRYPTO,device-0041,103.64.192.48,0
TXN-0004131,2026-03-03T12:38:15,ACC-00215,ACC-00403,4356.38,NET_BANKING,device-0123,103.25.75.175,0
TXN-0004132,2026-03-03T12:39:00,ACC-00193,ACC-00573,1040.96,NET_BANKING,device-0023,103.24.72.168,0
TXN-0004133,2026-03-03T12:39:45,ACC-00411,ACC-00392,287.32,NET_BANKING,device-0121,103.105.115.135,0
TXN-0004134,2026-03-03T12:40:30,ACC-00477,ACC-00208,389.17,NET_BANKING,device-0109,103.123.169.61,0
TXN-0004135,2026-03-03T12:41:15,ACC-00140,ACC-00548,9334.04,NET_BANKING,device-0006,103.23.69.161,0
TXN-0004136,2026-03-03T12:42:00,ACC-00267,ACC-00070,4448.34,CRYPTO,device-0118,103.6.18.42,0
TXN-0004137,2026-03-03T12:42:45,ACC-00307,ACC-00477,1264.1,UPI,device-0119,103.19.57.133,0
TXN-0004138,2026-03-03T12:43:30,ACC-00101,ACC-00421,7768.84,CARD,device-0034,103.12.36.84,0
TXN-0004139,2026-03-03T12:44:15,ACC-00466,ACC-00484,3437.89,CARD,device-0070,103.111.133.177,0
TXN-0004140,2026-03-03T12:45:00,ACC-00090,ACC-00317,1381.4,CRYPTO,device-0096,103.42.126.94,0
TXN-0004141,2026-03-03T12:45:45,ACC-00340,ACC-00518,14001.49,CRYPTO,device-0094,103.50.150.150,0
TXN-0004142,2026-03-03T12:46:30,ACC-00547,ACC-00559,1980.81,NET_BANKING,device-0023,103.20.60.140,0
TXN-0004143,2026-03-03T12:47:15,ACC-00171,ACC-00409,1925.03,CRYPTO,device-0041,103.131.193.117,0
TXN-0004144,2026-03-03T12:48:00,ACC-00037,ACC-00172,5817.27,CRYPTO,device-0110,103.81.43.167,0
TXN-0004145,2026-03-03T12:48:45,ACC-00020,ACC-00561,668.6,CARD,device-0110,103.76.28.132,0
TXN-0004146,2026-03-03T12:49:30,ACC-00227,ACC-00140,1561.36,NET_BANKING,device-0025,103.128.184.96,0
TXN-0004147,2026-03-03T12:50:15,ACC-00502,ACC-00600,518.19,CARD,device-0091,103.27.81.189,0
TXN-0004148,2026-03-03T12:51:00,ACC-00441,ACC-00173,1164.83,CRYPTO,device-0088,103.64.192.48,0
TXN-0004149,2026-03-03T12:51:45,ACC-00285,ACC-00493,1413.31,CRYPTO,device-0124,103.12.36.84,0
TXN-0004150,2026-03-03T12:52:30,ACC-00225,ACC-00155,852.74,CARD,device-0114,103.121.163.47,0
TXN-0004151,2026-03-03T12:53:15,ACC-00003,ACC-00527,1266.25,NET_BANKING,device-0086,103.81.43.167,0
TXN-0004152,2026-03-03T12:54:00,ACC-00317,ACC-00070,1738.63,UPI,device-0051,103.67.1.69,0
TXN-0004153,2026-03-03T12:54:45,ACC-00539,ACC-00034,3303.07,CARD,device-0052,103.79.37.153,0
TXN-0004154,2026-03-03T12:55:30,ACC-00083,ACC-00487,4540.07,NET_BANKING,device-0111,103.138.14.166,0
TXN-0004155,2026-03-03T12:56:15,ACC-00527,ACC-00414,1930.58,NET_BANKING,device-0098,103.68.4.76,0
TXN-0004156,2026-03-03T12:57:00,ACC-00105,ACC-00513,392.81,CRYPTO,device-0075,103.48.144.136,0
